,valeur,ticks
142739,3.3210108993064705e-05,FLAG_DOCUMENT_7  : 0.0
142739,3.7217897726313446e-05,ORGANIZATION_TYPE  : 0.0
142739,3.8223167492107765e-05,ORGANIZATION_TYPE  : 0.0
142739,4.717653900857614e-05,FLAG_DOCUMENT_19  : 0.0
142739,7.583200112398818e-05,ORGANIZATION_TYPE  : 0.0001
142739,-0.00014185628666733643,ORGANIZATION_TYPE_Electricity  : -0.0001
142739,-0.00022157019817629534,WALLSMATERIAL_MODEs  : -0.0002
142739,-0.0008932226635822243,ORGANIZATION_TYPE  : -0.0009
142739,-0.002130231801400551,ORGANIZATION_TYPE  : -0.0021
142739,-0.0028579969559611312,OCCUPATION_TYPE_Security  : -0.0029
286245,0.00016708141290051203,ORGANIZATION_TYPE  : 0.0002
286245,-0.00018827261862753466,NAME_INCOME_TYPE  : -0.0002
286245,0.00023777718340670524,ORGANIZATION_TYPE  : 0.0002
286245,0.0005208280663983828,FLAG_DOCUMENT_19  : 0.0005
286245,-0.0010775809685873673,ORGANIZATION_TYPE  : -0.0011
286245,-0.0016155619395236047,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0016
286245,-0.0019959199029575387,CC_CNT_DRAWINGS_POS_CURRENT_VAR  : -0.002
286245,-0.0020564658437077954,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR  : -0.0021
286245,-0.002374325918430268,CC_AMT_PAYMENT_CURRENT_VAR  : -0.0024
286245,-0.003260693226301743,CC_AMT_DRAWINGS_POS_CURRENT_VAR  : -0.0033
113425,2.610755211707121e-05,FLAG_DOCUMENT_2  : 0.0
113425,2.864900894676071e-05,NAME_EDUCATION_TYPE  : 0.0
113425,3.811016747918662e-05,FLAG_DOCUMENT_20  : 0.0
113425,4.466987007862667e-05,ORGANIZATION_TYPE  : 0.0
113425,4.5806853650236865e-05,FLAG_DOCUMENT_19  : 0.0
113425,4.9967854686956684e-05,ORGANIZATION_TYPE  : 0.0
113425,5.26009400926842e-05,ORGANIZATION_TYPE  : 0.0001
113425,6.549085035892788e-05,NAME_TYPE_SUITE  : 0.0001
113425,-0.002274749700602315,CC_AMT_DRAWINGS_POS_CURRENT_VAR  : -0.0023
113425,-0.004756811971077489,CC_SK_DPD  : -0.0048
253786,0.00011705279950506213,FLAG_DOCUMENT_17  : 0.0001
253786,0.00012049644503673107,ORGANIZATION_TYPE  : 0.0001
253786,0.0001881523701105582,NAME_INCOME_TYPE  : 0.0002
253786,-0.0002560705708863179,FLAG_DOCUMENT_19  : -0.0003
253786,-0.0007350229012043425,ORGANIZATION_TYPE  : -0.0007
253786,-0.001004387147764643,NAME_TYPE_SUITE  : -0.001
253786,-0.0018832648715058525,NONLIVINGAPARTMENTS_MEDI  : -0.0019
253786,-0.0018851861731188442,NONLIVINGAPARTMENTS_AVG  : -0.0019
253786,-0.001970498925391206,NONLIVINGAPARTMENTS_MODE  : -0.002
253786,-0.005176418573593369,FONDKAPREMONT_MODE  : -0.0052
373606,-6.279064057493996e-05,ORGANIZATION_TYPE  : -0.0001
373606,-7.806428804406212e-05,NAME_TYPE_SUITE  : -0.0001
373606,-0.00014329343734635982,ORGANIZATION_TYPE  : -0.0001
373606,-0.00020853910934612812,ORGANIZATION_TYPE  : -0.0002
373606,-0.00022254536378330133,FLAG_DOCUMENT_21  : -0.0002
373606,-0.00030924057529302574,NAME_INCOME_TYPE  : -0.0003
373606,-0.0003497944259352544,ORGANIZATION_TYPE  : -0.0003
373606,-0.0003511482817885044,ORGANIZATION_TYPE  : -0.0004
373606,-0.0007266489936647436,0.98 < YEARS_BEGINEXPLUATATION_AVG  : -0.0007
373606,-0.0008220505009256799,0.98 < YEARS_BEGINEXPLUATATION_MEDI  : -0.0008
102114,3.052471344852411e-05,FLAG_DOCUMENT_2  : 0.0
102114,3.106213823148855e-05,ORGANIZATION_TYPE  : 0.0
102114,4.617644560075496e-05,ORGANIZATION_TYPE  : 0.0
102114,6.349680116611877e-05,ORGANIZATION_TYPE  : 0.0001
102114,-0.0001254581416861243,FLAG_DOCUMENT_17  : -0.0001
102114,-0.00027421694284213594,ORGANIZATION_TYPE  : -0.0003
102114,-0.0007673788859044225,ORGANIZATION_TYPE  : -0.0008
102114,-0.0013765667666079692,WEEKDAY_APPR_PROCESS_START_SUNDAY  : -0.0014
102114,-0.0019029898641581271,NAME_TYPE_SUITE  : -0.0019
102114,-0.006465320448044594,ORGANIZATION_TYPE  : -0.0065
235936,0.00015946437209504057,ORGANIZATION_TYPE  : 0.0002
235936,-0.00016371706658710277,ORGANIZATION_TYPE  : -0.0002
235936,0.00016400467721999705,ORGANIZATION_TYPE  : 0.0002
235936,-0.00018048311257237815,ORGANIZATION_TYPE  : -0.0002
235936,0.00034187776774969285,ORGANIZATION_TYPE  : 0.0003
235936,-0.0005361312659894716,FLAG_DOCUMENT_7  : -0.0005
235936,-0.0025770937395739528,CC_AMT_RECEIVABLE_PRINCIPAL  : -0.0026
235936,-0.002633555605903866,CC_AMT_TOTAL_RECEIVABLE  : -0.0026
235936,-0.002711783598694657,CC_AMT_BALANCE  : -0.0027
235936,-0.009541857416696893,ORGANIZATION_TYPE  : -0.0095
313988,1.2826321308945158e-05,ORGANIZATION_TYPE  : 0.0
313988,7.430637258798576e-05,NAME_TYPE_SUITE  : 0.0001
313988,0.00011883630330463245,FLAG_DOCUMENT_7  : 0.0001
313988,0.00011962958906178418,ORGANIZATION_TYPE  : 0.0001
313988,0.00013513827045338322,FLAG_DOCUMENT_20  : 0.0001
313988,0.0001489537330870698,ORGANIZATION_TYPE  : 0.0001
313988,-0.0002742594541500544,FLAG_DOCUMENT_15  : -0.0003
313988,-0.0010990131420193093,FLOORSMIN_AVG  : -0.0011
313988,-0.003230626729172614,WALLSMATERIAL_MODE  : -0.0032
313988,-0.0033716136079948887,OCCUPATION_TYPE  : -0.0034
154022,0.0001817338855736312,NAME_TYPE_SUITE  : 0.0002
154022,-0.0007140129083515077,ORGANIZATION_TYPE  : -0.0007
154022,-0.0007414076581765204,ORGANIZATION_TYPE  : -0.0007
154022,-0.001550964597456381,CC_CNT_DRAWINGS_POS_CURRENT_VAR  : -0.0016
154022,-0.001967704006555681,ORGANIZATION_TYPE  : -0.002
154022,-0.002129911871600321,CC_AMT_DRAWINGS_POS_CURRENT_VAR  : -0.0021
154022,-0.004090977725928102,CC_CNT_DRAWINGS_POS_CURRENT  : -0.0041
154022,-0.004283081356755633,CC_CNT_DRAWINGS_CURRENT  : -0.0043
154022,-0.005021259501991045,CC_AMT_DRAWINGS_CURRENT  : -0.005
154022,-0.005108026634745231,CC_AMT_DRAWINGS_POS_CURRENT  : -0.0051
434161,4.586555968066897e-05,FLAG_DOCUMENT_7  : 0.0
434161,-6.378255557550289e-05,ORGANIZATION_TYPE  : -0.0001
434161,7.341511078832067e-05,ORGANIZATION_TYPE  : 0.0001
434161,-7.64274614880279e-05,ORGANIZATION_TYPE  : -0.0001
434161,8.475355057989261e-05,ORGANIZATION_TYPE  : 0.0001
434161,0.00020099391774222708,ORGANIZATION_TYPE  : 0.0002
434161,-0.0006732012330599263,ORGANIZATION_TYPE  : -0.0007
434161,-0.0007360344136295311,ORGANIZATION_TYPE  : -0.0007
434161,-0.0017198459882013432,OCCUPATION_TYPE  : -0.0017
434161,-0.00326512880934101,NAME_EDUCATION_TYPE  : -0.0033
228237,-1.292593899181546e-06,NAME_TYPE_Coopapartment  : -0.0
228237,6.406287616614574e-06,FLAG_DOCUMENT_2  : 0.0
228237,-6.416772116463511e-06,ORGANIZATION_TYPE  : -0.0
228237,-7.433802590561889e-06,ORGANIZATION_TYPE  : -0.0
228237,-8.565577939396385e-06,NAME_INCOME_TYPE  : -0.0
228237,-9.456504436126754e-06,ORGANIZATION_TYPE  : -0.0
228237,2.1891808452731742e-05,ORGANIZATION_TYPE  : 0.0
228237,3.7769900625127485e-05,ORGANIZATION_TYPE  : 0.0
228237,-0.00021338631950680232,ORGANIZATION_TYPE  : -0.0002
228237,-0.002053108919976776,ORGANIZATION_TYPE  : -0.0021
102875,6.368798446552886e-05,FLAG_DOCUMENT_4  : 0.0001
102875,9.555494474559966e-05,FLAG_DOCUMENT_19  : 0.0001
102875,-0.00024335938525593996,ORGANIZATION_TYPE  : -0.0002
102875,-0.00041583966291433756,ORGANIZATION_TYPE  : -0.0004
102875,-0.00041891792827782265,NAME_EDUCATION_TYPE  : -0.0004
102875,0.0004993108564502247,FLAG_DOCUMENT_21  : 0.0005
102875,-0.0009542986486311345,NAME_TYPE_SUITE  : -0.001
102875,-0.001050193107168349,OCCUPATION_TYPE  : -0.0011
102875,-0.00679150962259352,FLAG_DOCUMENT_5  : -0.0068
102875,-0.052218736454447495,ORGANIZATION_TYPE_Electricity  : -0.0522
298701,-4.1905291846198425e-06,ORGANIZATION_TYPE  : -0.0
298701,-7.4089741411939865e-06,FLAG_DOCUMENT_19  : -0.0
298701,-7.481204614943344e-06,NAME_EDUCATION_TYPE  : -0.0
298701,-9.047700395892535e-06,FLAG_DOCUMENT_20  : -0.0
298701,-9.637549502566412e-06,ORGANIZATION_TYPE  : -0.0
298701,-9.88788145554699e-06,NAME_INCOME_TYPE  : -0.0
298701,2.6730550806642013e-05,NAME_INCOME_TYPE  : 0.0
298701,-0.00020338612575426514,ORGANIZATION_TYPE  : -0.0002
298701,-0.00029142321452178143,FLAG_DOCUMENT_15  : -0.0003
298701,-0.0011394089064272436,REG_CITYT_LIVE_CITY  : -0.0011
213799,-4.875206271099558e-05,FLAG_DOCUMENT_20  : -0.0
213799,-4.922583169315883e-05,FLAG_DOCUMENT_17  : -0.0
213799,-5.157109694784951e-05,ORGANIZATION_TYPE  : -0.0001
213799,-5.292290623457961e-05,NAME_INCOME_TYPE  : -0.0001
213799,-5.370469310829534e-05,FLAG_DOCUMENT_21  : -0.0001
213799,-7.227772871386682e-05,FLAG_DOCUMENT_7  : -0.0001
213799,-7.59175231803048e-05,FLAG_DOCUMENT_13  : -0.0001
213799,-8.979013139533234e-05,NAME_EDUCATION_TYPE  : -0.0001
213799,-9.696532997016474e-05,FLAG_DOCUMENT_9  : -0.0001
213799,-9.728688638736366e-05,ORGANIZATION_TYPE  : -0.0001
100031,0.00015187361130088932,ORGANIZATION_TYPE  : 0.0002
100031,0.0002416154642436889,ORGANIZATION_TYPE  : 0.0002
100031,-0.0011091104058633212,NAME_TYPE_SUITE  : -0.0011
100031,-0.0013458287690602132,FLAG_DOCUMENT_17  : -0.0013
100031,-0.0013577942134965235,ORGANIZATION_TYPE  : -0.0014
100031,-0.0018782365641824984,NAME_FAMILY_STATUS  : -0.0019
100031,-0.0033355324602197868,OCCUPATION_TYPE  : -0.0033
100031,-0.004350647578973963,WALLSMATERIAL_MODE  : -0.0044
100031,-0.01122858068623727,EMERGENCYSTATE_MODE  : -0.0112
100031,-0.011244191399353032,FLAG_DOCUMENT_16  : -0.0112
252500,2.9706610824432938e-05,NAME_INCOME_TYPE  : 0.0
252500,4.2140173978104994e-05,ORGANIZATION_TYPE  : 0.0
252500,4.9175173249253074e-05,FLAG_DOCUMENT_15  : 0.0
252500,-0.00017270391188457083,ORGANIZATION_TYPE  : -0.0002
252500,-0.00027395717386914463,FLAG_DOCUMENT_21  : -0.0003
252500,-0.00031526201216300646,OCCUPATION_TYPE  : -0.0003
252500,-0.0003506601617732043,OCCUPATION_TYPE  : -0.0004
252500,-0.000440315611884647,NAME_TYPE_SUITE  : -0.0004
252500,-0.0011272891341013325,CC_CNT_INSTALMENT_MATURE_CUM  : -0.0011
252500,-0.0021032392608299395,ORGANIZATION_TYPE  : -0.0021
253760,0.00018804484099774386,FLAG_DOCUMENT_17  : 0.0002
253760,0.00026844972848178377,FLAG_DOCUMENT_20  : 0.0003
253760,-0.0010824722953047014,ORGANIZATION_TYPE  : -0.0011
253760,-0.0014401113203243044,NAME_EDUCATION_TYPE  : -0.0014
253760,-0.0020745671572091067,ORGANIZATION_TYPE  : -0.0021
253760,-0.0028647586998952917,CC_NAME_CONTRACT_STATUS_Active_VAR  : -0.0029
253760,-0.0064193641423362984,CC_NAME_CONTRACT_STATUS_Signed  : -0.0064
253760,-0.006636980964996492,CC_NAME_CONTRACT_STATUS_Signed_VAR  : -0.0066
253760,-0.007548910483093993,CC_NAME_CONTRACT_STATUS_Signed  : -0.0075
253760,-0.008238013330799498,CC_NAME_CONTRACT_STATUS_Signed  : -0.0082
435160,-0.00010380015665267789,FLAG_DOCUMENT_19  : -0.0001
435160,0.00014672476135434354,FLAG_DOCUMENT_2  : 0.0001
435160,0.00015605898183057825,FLAG_DOCUMENT_21  : 0.0002
435160,0.00020876906287535608,ORGANIZATION_TYPE  : 0.0002
435160,0.00030139933699087216,ORGANIZATION_TYPE  : 0.0003
435160,-0.001589415696145894,CC_AMT_DRAWINGS_ATM_CURRENT_VAR  : -0.0016
435160,-0.001661207570806345,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0017
435160,-0.0020046080321260095,CC_AMT_PAYMENT_CURRENT_VAR  : -0.002
435160,-0.0024405482882257205,NAME_TYPE_SUITE  : -0.0024
435160,-0.01106925567241823,CC_SK_DPD  : -0.0111
150642,3.0847402417956716e-05,ORGANIZATION_TYPE  : 0.0
150642,3.096144951020898e-05,ORGANIZATION_TYPE  : 0.0
150642,3.26491347553486e-05,ORGANIZATION_TYPE  : 0.0
150642,6.619152080322348e-05,ORGANIZATION_TYPE  : 0.0001
150642,7.186988452836547e-05,FLAG_DOCUMENT_20  : 0.0001
150642,-0.0010588608722428762,ORGANIZATION_TYPE_Electricity  : -0.0011
150642,-0.001109035756148655,OCCUPATION_TYPE  : -0.0011
150642,-0.0015530880530639705,ORGANIZATION_TYPE  : -0.0016
150642,-0.0016634530930805629,OCCUPATION_TYPE  : -0.0017
150642,-0.017304420702202603,ORGANIZATION_TYPE  : -0.0173
134057,-7.1664694355806895e-06,FLAG_DOCUMENT_11  : -0.0
134057,-1.1611694582933309e-05,ORGANIZATION_TYPE  : -0.0
134057,1.206994299401538e-05,ORGANIZATION_TYPE  : 0.0
134057,-1.5589156592246622e-05,ORGANIZATION_TYPE  : -0.0
134057,-1.6395000927214948e-05,FLAG_DOCUMENT_4  : -0.0
134057,-2.0812427616845182e-05,FLAG_DOCUMENT_9  : -0.0
134057,-0.0004419298005903017,ORGANIZATION_TYPE  : -0.0004
134057,-0.0006797577095206225,ORGANIZATION_TYPE  : -0.0007
134057,-0.0025951319688041754,ORGANIZATION_TYPE  : -0.0026
134057,-0.010754164421852324,WALLSMATERIAL_MODEs  : -0.0108
302327,8.34934444242137e-05,FLAG_DOCUMENT_2  : 0.0001
302327,0.0001143205453160346,ORGANIZATION_TYPE  : 0.0001
302327,0.0001149755446119911,NAME_INCOME_TYPE  : 0.0001
302327,0.00011527206678421438,ORGANIZATION_TYPE  : 0.0001
302327,0.00011539207111924397,FLAG_DOCUMENT_21  : 0.0001
302327,0.00013272970495006956,ORGANIZATION_TYPE  : 0.0001
302327,-0.0013023468827240495,0.98 < YEARS_BEGINEXPLUATATION_AVG  : -0.0013
302327,-0.0016600204632000693,CC_AMT_PAYMENT_CURRENT  : -0.0017
302327,-0.0022559319984921528,ORGANIZATION_TYPE  : -0.0023
302327,-0.01971057655849949,HOUSETYPE_MODE  : -0.0197
422894,0.00015836675596817297,NAME_INCOME_TYPE  : 0.0002
422894,0.00016290595114946442,ORGANIZATION_TYPE  : 0.0002
422894,0.00029952323633075515,ORGANIZATION_TYPE  : 0.0003
422894,-0.0010284962821876303,ORGANIZATION_TYPE  : -0.001
422894,-0.0012727713665649184,ORGANIZATION_TYPE_Electricity  : -0.0013
422894,-0.004355495242440386,ORGANIZATION_TYPE  : -0.0044
422894,-0.005476460693876412,CC_NAME_CONTRACT_STATUS_Signed_VAR  : -0.0055
422894,-0.005816935030601637,CC_NAME_CONTRACT_STATUS_Signed  : -0.0058
422894,-0.006351904657730055,CC_NAME_CONTRACT_STATUS_Signed  : -0.0064
422894,-0.006416976110406586,CC_NAME_CONTRACT_STATUS_Signed  : -0.0064
116133,0.00013937960765928608,FLAG_DOCUMENT_7  : 0.0001
116133,0.00019498600259885258,NAME_EDUCATION_TYPE  : 0.0002
116133,0.00019852870776026514,FLAG_DOCUMENT_15  : 0.0002
116133,-0.0018326705705577614,CC_CNT_DRAWINGS_CURRENT  : -0.0018
116133,-0.002338095628321168,CC_CNT_DRAWINGS_CURRENT  : -0.0023
116133,-0.0026740652631412776,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0027
116133,-0.0028265783558777276,CC_AMT_DRAWINGS_CURRENT  : -0.0028
116133,-0.0028522617086107556,CC_AMT_DRAWINGS_CURRENT  : -0.0029
116133,-0.0028854861262062595,CC_AMT_DRAWINGS_CURRENT  : -0.0029
116133,-0.004815818408166119,CC_AMT_DRAWINGS_CURRENT_VAR  : -0.0048
358386,3.3889962437467525e-05,ORGANIZATION_TYPE  : 0.0
358386,4.5150006591978373e-05,FLAG_DOCUMENT_21  : 0.0
358386,4.556061030509307e-05,FLAG_DOCUMENT_17  : 0.0
358386,7.270884924599302e-05,NAME_EDUCATION_TYPE  : 0.0001
358386,-0.00015728104846189886,ORGANIZATION_TYPE  : -0.0002
358386,-0.0005641889871918422,FLAG_DOCUMENT_14  : -0.0006
358386,-0.000971628233356454,ORGANIZATION_TYPE  : -0.001
358386,-0.0017261622679323168,ORGANIZATION_TYPE  : -0.0017
358386,-0.002568574894461313,OCCUPATION_TYPE_Highskilltech  : -0.0026
358386,-0.013128234677695501,ORGANIZATION_TYPE  : -0.0131
160031,7.373951415787137e-05,NAME_INCOME_TYPE  : 0.0001
160031,7.438882476480945e-05,FLAG_DOCUMENT_7  : 0.0001
160031,7.602334765456541e-05,ORGANIZATION_TYPE  : 0.0001
160031,0.00010279499826580558,NAME_TYPE_SUITE  : 0.0001
160031,0.0001209995009210518,FLAG_DOCUMENT_17  : 0.0001
160031,-0.0002838511911155795,FLAG_DOCUMENT_19  : -0.0003
160031,-0.0008162184928597012,ORGANIZATION_TYPE  : -0.0008
160031,-0.001751003057095312,CC_AMT_RECEIVABLE_PRINCIPAL  : -0.0018
160031,-0.0017679356802832728,CC_AMT_BALANCE  : -0.0018
160031,-0.0020814135437824846,CC_AMT_RECIVABLE  : -0.0021
198570,8.862762901675098e-05,NAME_EDUCATION_TYPE  : 0.0001
198570,0.00030446445405526133,FLAG_DOCUMENT_21  : 0.0003
198570,0.0003803966066915096,FLAG_DOCUMENT_20  : 0.0004
198570,-0.001370763346150058,CC_AMT_DRAWINGS_CURRENT_VAR  : -0.0014
198570,-0.001539904255421283,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0015
198570,-0.0015729729634265473,CC_AMT_DRAWINGS_POS_CURRENT  : -0.0016
198570,-0.001685938440735161,CC_AMT_TOTAL_RECEIVABLE_VAR  : -0.0017
198570,-0.001687093850845707,CC_AMT_PAYMENT_CURRENT  : -0.0017
198570,-0.0017496692395709992,ORGANIZATION_TYPE  : -0.0017
198570,-0.0020810101566304897,CC_CNT_DRAWINGS_POS_CURRENT_VAR  : -0.0021
422075,-1.7460032807966052e-06,ORGANIZATION_TYPE  : -0.0
422075,-4.785898119154485e-06,FLAG_DOCUMENT_15  : -0.0
422075,-8.77066206041352e-06,ORGANIZATION_TYPE  : -0.0
422075,-1.3446413745814187e-05,ORGANIZATION_TYPE  : -0.0
422075,-1.3627131550849888e-05,ORGANIZATION_TYPE  : -0.0
422075,-1.6372847325991047e-05,FLAG_DOCUMENT_2  : -0.0
422075,-1.8159353906263043e-05,ORGANIZATION_TYPE  : -0.0
422075,-0.0003957720521634798,CC_AMT_DRAWINGS_ATM_CURRENT  : -0.0004
422075,-0.004120344438483619,FLAG_DOCUMENT_7  : -0.0041
422075,-0.008988127437162154,OCCUPATION_TYPE_LowskillLaborers  : -0.009
248996,-5.65880912436826e-06,FLAG_DOCUMENT_19  : -0.0
248996,-5.942955247088728e-06,ORGANIZATION_TYPE  : -0.0
248996,-6.060992395953865e-06,ORGANIZATION_TYPE  : -0.0
248996,-6.9418025346490215e-06,FLAG_DOCUMENT_2  : -0.0
248996,-7.629060325174539e-06,FLAG_DOCUMENT_20  : -0.0
248996,-8.455883138303523e-06,ORGANIZATION_TYPE  : -0.0
248996,-0.00016023092595098977,ORGANIZATION_TYPE  : -0.0002
248996,-0.0001909850203547563,ORGANIZATION_TYPE  : -0.0002
248996,-0.0003519785601798132,FLAG_DOCUMENT_21  : -0.0004
248996,-0.0007681988973836649,REG_CITYT_LIVE_CITY  : -0.0008
219489,0.00018494743441424828,ORGANIZATION_TYPE  : 0.0002
219489,-0.00044070607206789345,FLAG_DOCUMENT_21  : -0.0004
219489,-0.000699978737384381,ORGANIZATION_TYPE  : -0.0007
219489,-0.0010850430328632687,NAME_INCOME_TYPE  : -0.0011
219489,-0.0014455570368883152,CC_AMT_RECIVABLE  : -0.0014
219489,-0.0014494721975058407,CC_AMT_TOTAL_RECEIVABLE  : -0.0014
219489,-0.001526364936298626,CC_AMT_PAYMENT_CURRENT  : -0.0015
219489,-0.0016331717819562629,CC_AMT_BALANCE  : -0.0016
219489,-0.0016742306655676117,CC_AMT_RECEIVABLE_PRINCIPAL  : -0.0017
219489,-0.0028456773167850023,ORGANIZATION_TYPE_School  : -0.0028
122861,0.00016951001062320598,ORGANIZATION_TYPE  : 0.0002
122861,0.00017187355240656522,ORGANIZATION_TYPE  : 0.0002
122861,0.0001763026704271332,ORGANIZATION_TYPE  : 0.0002
122861,0.00017686490150777215,ORGANIZATION_TYPE  : 0.0002
122861,-0.003588300771690989,CC_CNT_DRAWINGS_CURRENT  : -0.0036
122861,-0.0035886256446755007,CC_AMT_DRAWINGS_CURRENT  : -0.0036
122861,-0.0037850463560539426,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0038
122861,-0.005393133148784059,REG_REGIONT_LIVE_REGION  : -0.0054
122861,-0.005700916246447702,CC_AMT_DRAWINGS_CURRENT  : -0.0057
122861,-0.006460384040277179,CC_AMT_DRAWINGS_CURRENT_VAR  : -0.0065
280260,-3.6804165590915795e-06,ORGANIZATION_TYPE  : -0.0
280260,-7.886675287133632e-06,NAME_EDUCATION_TYPE  : -0.0
280260,-1.0352695837576603e-05,FLAG_DOCUMENT_15  : -0.0
280260,-1.118818356143427e-05,FLAG_DOCUMENT_17  : -0.0
280260,-1.1280115622980493e-05,ORGANIZATION_TYPE  : -0.0
280260,-5.006403181033149e-05,ORGANIZATION_TYPE  : -0.0001
280260,-0.00022888823890835155,ORGANIZATION_TYPE  : -0.0002
280260,-0.00030034478184277013,OCCUPATION_TYPE  : -0.0003
280260,-0.000768717353515735,ORGANIZATION_TYPE  : -0.0008
280260,-0.0024516389268105523,WALLSMATERIAL_MODE  : -0.0025
144623,0.00014965752807411637,ORGANIZATION_TYPE  : 0.0001
144623,0.00020801939932076871,FLAG_DOCUMENT_15  : 0.0002
144623,-0.002301223506562932,CC_AMT_DRAWINGS_CURRENT  : -0.0023
144623,-0.002558901522335192,CC_AMT_DRAWINGS_CURRENT  : -0.0026
144623,-0.0025940912396239853,CC_CNT_DRAWINGS_CURRENT  : -0.0026
144623,-0.0027295091937868275,CC_AMT_DRAWINGS_CURRENT  : -0.0027
144623,-0.003257840402556863,FLAG_DOCUMENT_5  : -0.0033
144623,-0.003873704904483219,NAME_EDUCATION_TYPE  : -0.0039
144623,-0.005185861669256931,WALLSMATERIAL_MODE  : -0.0052
144623,-0.005738143783879568,CC_AMT_DRAWINGS_CURRENT_VAR  : -0.0057
270747,1.965964913343663e-05,FLAG_DOCUMENT_21  : 0.0
270747,2.8211210716091133e-05,ORGANIZATION_TYPE  : 0.0
270747,-0.0001186442185698298,ORGANIZATION_TYPE  : -0.0001
270747,-0.00012435364045935475,ORGANIZATION_TYPE  : -0.0001
270747,-0.00013924832363656546,NAME_TYPE_SUITE_A  : -0.0001
270747,-0.00025417112050867956,ORGANIZATION_TYPE  : -0.0003
270747,-0.0003840232987627419,FLAG_DOCUMENT_2  : -0.0004
270747,-0.0004673546479308575,NAME_TYPE_SUITE  : -0.0005
270747,-0.0006667401010532936,0.98 < YEARS_BEGINEXPLUATATION_MODE  : -0.0007
270747,-0.0009468053605816928,CC_CNT_DRAWINGS_ATM_CURRENT_VAR  : -0.0009
270069,0.00010994640705386286,ORGANIZATION_TYPE  : 0.0001
270069,0.00011084187288960198,ORGANIZATION_TYPE  : 0.0001
270069,0.00011212827683335695,FLAG_DOCUMENT_21  : 0.0001
270069,0.00012862895036151143,ORGANIZATION_TYPE  : 0.0001
270069,0.00015302284570918739,ORGANIZATION_TYPE  : 0.0002
270069,0.0001654615432151964,ORGANIZATION_TYPE  : 0.0002
270069,-0.005662004380683064,CC_SK_DPD  : -0.0057
270069,-0.009601607219964338,CC_SK_DPD  : -0.0096
270069,-0.012870290058148503,ORGANIZATION_TYPE  : -0.0129
270069,-0.013130217277847337,WALLSMATERIAL_MODE  : -0.0131
107128,-0.002805716720429709,ORGANIZATION_TYPE  : -0.0028
107128,-0.00284762500672317,ORGANIZATION_TYPE  : -0.0028
107128,-0.003382080650310582,CC_CNT_DRAWINGS_CURRENT  : -0.0034
107128,-0.004380227261633615,CC_AMT_DRAWINGS_CURRENT  : -0.0044
107128,-0.0045012792068056745,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0045
107128,-0.004537590028494044,CC_AMT_DRAWINGS_CURRENT  : -0.0045
107128,-0.005394650389123113,CC_SK_DPD  : -0.0054
107128,-0.0061511290339996295,CC_AMT_DRAWINGS_CURRENT  : -0.0062
107128,-0.0073916865163639245,CC_AMT_DRAWINGS_CURRENT_VAR  : -0.0074
107128,-0.010792253028030363,CC_SK_DPD  : -0.0108
264061,3.163658411391974e-05,ORGANIZATION_TYPE  : 0.0
264061,4.199497924010067e-05,FLAG_DOCUMENT_17  : 0.0
264061,4.3620206119051635e-05,FLAG_DOCUMENT_20  : 0.0
264061,6.553546988225972e-05,ORGANIZATION_TYPE  : 0.0001
264061,8.853195858069344e-05,NAME_TYPE_Coopapartment  : 0.0001
264061,-0.0001563830652278299,NAME_TYPE_SUITE_A  : -0.0002
264061,-0.00018770459307687674,ORGANIZATION_TYPE  : -0.0002
264061,-0.0006546220380948483,ORGANIZATION_TYPE  : -0.0007
264061,-0.001613371473325453,CC_AMT_DRAWINGS_ATM_CURRENT_VAR  : -0.0016
264061,-0.0034946638900464405,ORGANIZATION_TYPE  : -0.0035
357708,2.6757844957107193e-05,ORGANIZATION_TYPE  : 0.0
357708,2.6965007435916527e-05,ORGANIZATION_TYPE  : 0.0
357708,3.778626464237291e-05,NAME_INCOME_TYPE  : 0.0
357708,3.8026474377530365e-05,ORGANIZATION_TYPE  : 0.0
357708,0.00015304866523561115,FLAG_DOCUMENT_21  : 0.0002
357708,0.00020167364761769488,OCCUPATION_TYPE  : 0.0002
357708,-0.0005382211454478247,ORGANIZATION_TYPE  : -0.0005
357708,-0.003445943020034696,FLAG_DOCUMENT_5  : -0.0034
357708,-0.006660940122911394,CC_CNT_DRAWINGS_ATM_CURRENT  : -0.0067
357708,-0.007401882500059487,CC_AMT_DRAWINGS_ATM_CURRENT  : -0.0074
203007,2.832220554140231e-05,ORGANIZATION_TYPE  : 0.0
203007,2.887210564072189e-05,ORGANIZATION_TYPE  : 0.0
203007,5.0706174981241274e-05,ORGANIZATION_TYPE  : 0.0001
203007,-0.00025988047283024527,ORGANIZATION_TYPE  : -0.0003
203007,0.0005002581044158535,FLAG_CONT  : 0.0005
203007,-0.0005181031016273256,ORGANIZATION_TYPE  : -0.0005
203007,-0.0006788728642221803,NONLIVINGAPARTMENTS_MODE  : -0.0007
203007,-0.0007243832377721738,CC_AMT_DRAWINGS_POS_CURRENT_VAR  : -0.0007
